artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,track_name,track_preview_url,track_number,type,track_uri,is_local,external_urls.spotify,album_name,key_name,mode_name,key_mode
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.739,0.772,3,-5.222,0,0.303,0.367,0,0.0967,0.915,145.204,1SvvYj57UbeRVQ0judlT2O,https://api.spotify.com/v1/audio-analysis/1SvvYj57UbeRVQ0judlT2O,4,,,1,176133,TRUE,https://api.spotify.com/v1/tracks/1SvvYj57UbeRVQ0judlT2O,Ballin,https://p.scdn.co/mp3-preview/393b6a83df2d6ce3b492da08bfd65f9f8cd08d77?cid=fa302d336c68442a9c10250efda1f07a,10,track,spotify:track:1SvvYj57UbeRVQ0judlT2O,FALSE,https://open.spotify.com/track/1SvvYj57UbeRVQ0judlT2O,Me vs. Myself,D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.57,0.674,0,-5.848,1,0.0511,0.0581,0,0.196,0.318,128.075,6kQAuyiVym2BANWYuoIXWl,https://api.spotify.com/v1/audio-analysis/6kQAuyiVym2BANWYuoIXWl,4,,,1,180443,TRUE,https://api.spotify.com/v1/tracks/6kQAuyiVym2BANWYuoIXWl,Emotions,https://p.scdn.co/mp3-preview/3f4751528e2a1ef9fde604b6f904d711741718fd?cid=fa302d336c68442a9c10250efda1f07a,11,track,spotify:track:6kQAuyiVym2BANWYuoIXWl,FALSE,https://open.spotify.com/track/6kQAuyiVym2BANWYuoIXWl,Me vs. Myself,C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.798,0.621,4,-5.694,0,0.191,0.0638,0,0.11,0.216,95.985,0lZX0KiLCZc2sZ5R1l8C3Q,https://api.spotify.com/v1/audio-analysis/0lZX0KiLCZc2sZ5R1l8C3Q,4,,,1,181625,TRUE,https://api.spotify.com/v1/tracks/0lZX0KiLCZc2sZ5R1l8C3Q,Bounce Back,https://p.scdn.co/mp3-preview/093ff3611449ada99d481b1a533499fcae240ed8?cid=fa302d336c68442a9c10250efda1f07a,12,track,spotify:track:0lZX0KiLCZc2sZ5R1l8C3Q,FALSE,https://open.spotify.com/track/0lZX0KiLCZc2sZ5R1l8C3Q,Me vs. Myself,E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.589,0.478,6,-10.813,1,0.453,0.465,3.62e-6,0.0937,0.192,100.742,2x6v4Vq2LarfmkHJCe6Txf,https://api.spotify.com/v1/audio-analysis/2x6v4Vq2LarfmkHJCe6Txf,4,,,1,234340,TRUE,https://api.spotify.com/v1/tracks/2x6v4Vq2LarfmkHJCe6Txf,Come Here,https://p.scdn.co/mp3-preview/7387b08320a5c0792b3b9cfbc46d1fa662196c15?cid=fa302d336c68442a9c10250efda1f07a,13,track,spotify:track:2x6v4Vq2LarfmkHJCe6Txf,FALSE,https://open.spotify.com/track/2x6v4Vq2LarfmkHJCe6Txf,Me vs. Myself,F#,major,F# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.86,0.571,0,-6.121,1,0.181,0.0605,0,0.0762,0.604,104.979,4fQaFclfmnkYMA9PfvheY9,https://api.spotify.com/v1/audio-analysis/4fQaFclfmnkYMA9PfvheY9,4,,,1,188371,TRUE,https://api.spotify.com/v1/tracks/4fQaFclfmnkYMA9PfvheY9,Damn Homie (feat. Lil Durk),https://p.scdn.co/mp3-preview/e7b28cff7b2a6cc24e29163f2341863150809efb?cid=fa302d336c68442a9c10250efda1f07a,14,track,spotify:track:4fQaFclfmnkYMA9PfvheY9,FALSE,https://open.spotify.com/track/4fQaFclfmnkYMA9PfvheY9,Me vs. Myself,C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.686,0.608,5,-7.3,0,0.309,0.226,0,0.0616,0.826,92.32,0nqXIJ8858aJqp8cSAGVR4,https://api.spotify.com/v1/audio-analysis/0nqXIJ8858aJqp8cSAGVR4,4,,,1,129552,TRUE,https://api.spotify.com/v1/tracks/0nqXIJ8858aJqp8cSAGVR4,Friends With Benefits,https://p.scdn.co/mp3-preview/c037dd97e5082d88479df7cd8976d178de4a4fc2?cid=fa302d336c68442a9c10250efda1f07a,15,track,spotify:track:0nqXIJ8858aJqp8cSAGVR4,FALSE,https://open.spotify.com/track/0nqXIJ8858aJqp8cSAGVR4,Me vs. Myself,F,minor,F minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.586,0.738,7,-5.561,1,0.297,0.19,0,0.138,0.435,90.654,1d2Jv36KXM8fByyIf5GrqV,https://api.spotify.com/v1/audio-analysis/1d2Jv36KXM8fByyIf5GrqV,4,,,1,148962,TRUE,https://api.spotify.com/v1/tracks/1d2Jv36KXM8fByyIf5GrqV,Chanelly (feat. Don Q),https://p.scdn.co/mp3-preview/b436828fb90d061b49b271420a7ba9ebe6197e80?cid=fa302d336c68442a9c10250efda1f07a,16,track,spotify:track:1d2Jv36KXM8fByyIf5GrqV,FALSE,https://open.spotify.com/track/1d2Jv36KXM8fByyIf5GrqV,Me vs. Myself,G,major,G major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.416,0.572,5,-6.699,0,0.253,0.123,0,0.195,0.311,89.902,6nCV2ldwVNe7xjRDgXO7ZC,https://api.spotify.com/v1/audio-analysis/6nCV2ldwVNe7xjRDgXO7ZC,4,,,1,154250,TRUE,https://api.spotify.com/v1/tracks/6nCV2ldwVNe7xjRDgXO7ZC,February,https://p.scdn.co/mp3-preview/21c532e615c6d249f7b657a9455615d4db937ca0?cid=fa302d336c68442a9c10250efda1f07a,17,track,spotify:track:6nCV2ldwVNe7xjRDgXO7ZC,FALSE,https://open.spotify.com/track/6nCV2ldwVNe7xjRDgXO7ZC,Me vs. Myself,F,minor,F minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.771,0.719,4,-5.221,0,0.0769,0.027,0,0.128,0.376,148.046,57mJrVBFTiwVKXEo9dn3Oy,https://api.spotify.com/v1/audio-analysis/57mJrVBFTiwVKXEo9dn3Oy,4,,,1,184018,TRUE,https://api.spotify.com/v1/tracks/57mJrVBFTiwVKXEo9dn3Oy,Regular,https://p.scdn.co/mp3-preview/82fea1745f304de4195531a1e3828fe79a39c95c?cid=fa302d336c68442a9c10250efda1f07a,18,track,spotify:track:57mJrVBFTiwVKXEo9dn3Oy,FALSE,https://open.spotify.com/track/57mJrVBFTiwVKXEo9dn3Oy,Me vs. Myself,E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.74,0.749,8,-4.43,1,0.127,0.569,0,0.139,0.489,90.02,65CaU18VfoRteqtrezSiAO,https://api.spotify.com/v1/audio-analysis/65CaU18VfoRteqtrezSiAO,4,,,1,170666,TRUE,https://api.spotify.com/v1/tracks/65CaU18VfoRteqtrezSiAO,Soul Snatcher,https://p.scdn.co/mp3-preview/7de93374c0c528e492cc146c16c6d45031109ed1?cid=fa302d336c68442a9c10250efda1f07a,19,track,spotify:track:65CaU18VfoRteqtrezSiAO,FALSE,https://open.spotify.com/track/65CaU18VfoRteqtrezSiAO,Me vs. Myself,G#,major,G# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.586,0.474,2,-9.21,0,0.18,0.334,0,0.118,0.146,91.105,4I7bYUxkFmVzWl8PvA2TLt,https://api.spotify.com/v1/audio-analysis/4I7bYUxkFmVzWl8PvA2TLt,4,,,1,205702,TRUE,https://api.spotify.com/v1/tracks/4I7bYUxkFmVzWl8PvA2TLt,24 Hours (feat. Lil Durk),https://p.scdn.co/mp3-preview/bf9f5d48cea4537da7f9a79326b89054fcca3786?cid=fa302d336c68442a9c10250efda1f07a,20,track,spotify:track:4I7bYUxkFmVzWl8PvA2TLt,FALSE,https://open.spotify.com/track/4I7bYUxkFmVzWl8PvA2TLt,Me vs. Myself,D,minor,D minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.849,0.631,3,-4.241,0,0.0637,0.171,0,0.149,0.55,135.997,3BhHWaDgF7zNOZwy10x7Ua,https://api.spotify.com/v1/audio-analysis/3BhHWaDgF7zNOZwy10x7Ua,4,,,1,215303,TRUE,https://api.spotify.com/v1/tracks/3BhHWaDgF7zNOZwy10x7Ua,Man in the Mirror,https://p.scdn.co/mp3-preview/678f28d825ff3570954b71300a8e50e038ee7ad6?cid=fa302d336c68442a9c10250efda1f07a,21,track,spotify:track:3BhHWaDgF7zNOZwy10x7Ua,FALSE,https://open.spotify.com/track/3BhHWaDgF7zNOZwy10x7Ua,Me vs. Myself,D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.419,0.699,3,-7.643,0,0.0682,0.0591,1.46e-5,0.168,0.245,99.969,40UkLDbc5LAw5kmBZGXReV,https://api.spotify.com/v1/audio-analysis/40UkLDbc5LAw5kmBZGXReV,4,,,1,195000,TRUE,https://api.spotify.com/v1/tracks/40UkLDbc5LAw5kmBZGXReV,Back It Up,https://p.scdn.co/mp3-preview/d7ab34616f11bfca7bcea8e6e033023bb80181f9?cid=fa302d336c68442a9c10250efda1f07a,22,track,spotify:track:40UkLDbc5LAw5kmBZGXReV,FALSE,https://open.spotify.com/track/40UkLDbc5LAw5kmBZGXReV,Me vs. Myself,D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2vM2H6lyPfitmNZlc1Vrxv,album,,2022-12-12,2022,day,0.724,0.777,10,-7.559,1,0.342,0.33,0,0.118,0.919,89.894,43D7uvEy3D725YRFMFKuAv,https://api.spotify.com/v1/audio-analysis/43D7uvEy3D725YRFMFKuAv,4,,,1,158268,TRUE,https://api.spotify.com/v1/tracks/43D7uvEy3D725YRFMFKuAv,Playa (feat. H.E.R.) - Bonus,https://p.scdn.co/mp3-preview/921a6ec86c20730766bef95de3d85bb883acc2b1?cid=fa302d336c68442a9c10250efda1f07a,23,track,spotify:track:43D7uvEy3D725YRFMFKuAv,FALSE,https://open.spotify.com/track/43D7uvEy3D725YRFMFKuAv,Me vs. Myself,A#,major,A# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.778,0.23,0,-12.836,0,0.191,0.0617,0.629,0.0839,0.332,145.965,7kVewm1hwAO6i80ahUSsBa,https://api.spotify.com/v1/audio-analysis/7kVewm1hwAO6i80ahUSsBa,4,,,1,206294,FALSE,https://api.spotify.com/v1/tracks/7kVewm1hwAO6i80ahUSsBa,Needed That - Instrumental,https://p.scdn.co/mp3-preview/26c673f08348b6d4963d841293facfbad41685c1?cid=fa302d336c68442a9c10250efda1f07a,1,track,spotify:track:7kVewm1hwAO6i80ahUSsBa,FALSE,https://open.spotify.com/track/7kVewm1hwAO6i80ahUSsBa,Me vs. Myself (Instrumental),C,minor,C minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.62,0.34,1,-13.03,1,0.036,0.0674,0.847,0.261,0.0387,90.007,1QToDTtM3M8MeV6tQlkLZ1,https://api.spotify.com/v1/audio-analysis/1QToDTtM3M8MeV6tQlkLZ1,4,,,1,174218,FALSE,https://api.spotify.com/v1/tracks/1QToDTtM3M8MeV6tQlkLZ1,Food for Thought - Instrumental,https://p.scdn.co/mp3-preview/95b2186e8b1896387ad4ee316c707f52c1f33134?cid=fa302d336c68442a9c10250efda1f07a,2,track,spotify:track:1QToDTtM3M8MeV6tQlkLZ1,FALSE,https://open.spotify.com/track/1QToDTtM3M8MeV6tQlkLZ1,Me vs. Myself (Instrumental),C#,major,C# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.763,0.329,2,-11.205,0,0.175,0.176,0.583,0.0708,0.135,190.002,4M7RRsbx1lTf1dt207z9rQ,https://api.spotify.com/v1/audio-analysis/4M7RRsbx1lTf1dt207z9rQ,4,,,1,178041,FALSE,https://api.spotify.com/v1/tracks/4M7RRsbx1lTf1dt207z9rQ,B.R.O. (Better Ride Out) [feat. Roddy Ricch] - Instrumental,https://p.scdn.co/mp3-preview/dcb0e840f49ef0d4c18cb2622d8ec9b1925f6467?cid=fa302d336c68442a9c10250efda1f07a,3,track,spotify:track:4M7RRsbx1lTf1dt207z9rQ,FALSE,https://open.spotify.com/track/4M7RRsbx1lTf1dt207z9rQ,Me vs. Myself (Instrumental),D,minor,D minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.551,0.189,10,-6.812,0,0.0868,0.0628,0.846,0.0694,0.365,99.522,61WXh8STJOYNhvNlaNKeoX,https://api.spotify.com/v1/audio-analysis/61WXh8STJOYNhvNlaNKeoX,4,,,1,281985,FALSE,https://api.spotify.com/v1/tracks/61WXh8STJOYNhvNlaNKeoX,Take Shots (feat. Tory Lanez) - Instrumental,https://p.scdn.co/mp3-preview/e3c169d66cca0d4bb467f602f311d2fcaa19a980?cid=fa302d336c68442a9c10250efda1f07a,4,track,spotify:track:61WXh8STJOYNhvNlaNKeoX,FALSE,https://open.spotify.com/track/61WXh8STJOYNhvNlaNKeoX,Me vs. Myself (Instrumental),A#,minor,A# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.798,0.427,0,-10.178,1,0.0671,0.0232,0.937,0.105,0.214,130.009,4Ddj3u0GZ4DzZGvhftRr8r,https://api.spotify.com/v1/audio-analysis/4Ddj3u0GZ4DzZGvhftRr8r,4,,,1,206769,FALSE,https://api.spotify.com/v1/tracks/4Ddj3u0GZ4DzZGvhftRr8r,Water (Drowning Pt. 2) [feat. Kodak Black] - Instrumental,https://p.scdn.co/mp3-preview/773db775604054808243ba9090675d6a0ef70d3b?cid=fa302d336c68442a9c10250efda1f07a,5,track,spotify:track:4Ddj3u0GZ4DzZGvhftRr8r,FALSE,https://open.spotify.com/track/4Ddj3u0GZ4DzZGvhftRr8r,Me vs. Myself (Instrumental),C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.728,0.396,4,-10.047,0,0.0794,0.0673,0.814,0.363,0.193,173.993,787unrr2FsvM74HXuhdzzM,https://api.spotify.com/v1/audio-analysis/787unrr2FsvM74HXuhdzzM,4,,,1,191861,FALSE,https://api.spotify.com/v1/tracks/787unrr2FsvM74HXuhdzzM,Money Conversations - Instrumental,https://p.scdn.co/mp3-preview/9659715a967539f4df243b61a980495bb50e0d43?cid=fa302d336c68442a9c10250efda1f07a,6,track,spotify:track:787unrr2FsvM74HXuhdzzM,FALSE,https://open.spotify.com/track/787unrr2FsvM74HXuhdzzM,Me vs. Myself (Instrumental),E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.814,0.331,8,-9.733,0,0.056,0.149,0.887,0.114,0.092,94.992,2vUsZOZUknNjCJp1pQMcbk,https://api.spotify.com/v1/audio-analysis/2vUsZOZUknNjCJp1pQMcbk,4,,,1,185201,FALSE,https://api.spotify.com/v1/tracks/2vUsZOZUknNjCJp1pQMcbk,Turn Off The Radio - Instrumental,https://p.scdn.co/mp3-preview/fc1604843edb4108409215a2c484c454def4451f?cid=fa302d336c68442a9c10250efda1f07a,7,track,spotify:track:2vUsZOZUknNjCJp1pQMcbk,FALSE,https://open.spotify.com/track/2vUsZOZUknNjCJp1pQMcbk,Me vs. Myself (Instrumental),G#,minor,G# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.534,0.439,5,-11.635,0,0.0729,0.522,0.902,0.115,0.343,193.972,04sOBgqVShvcPiWIVpkfn8,https://api.spotify.com/v1/audio-analysis/04sOBgqVShvcPiWIVpkfn8,4,,,1,179209,FALSE,https://api.spotify.com/v1/tracks/04sOBgqVShvcPiWIVpkfn8,Last Time (feat. G Herbo) - Instrumental,https://p.scdn.co/mp3-preview/2ef57aa8aac727f4b406ff8c4f9dbb67ad7cecda?cid=fa302d336c68442a9c10250efda1f07a,8,track,spotify:track:04sOBgqVShvcPiWIVpkfn8,FALSE,https://open.spotify.com/track/04sOBgqVShvcPiWIVpkfn8,Me vs. Myself (Instrumental),F,minor,F minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.624,0.616,6,-9.943,1,0.0405,0.0627,0.7,0.114,0.247,101.024,7G6deitW5uzYTj6gdpOy2y,https://api.spotify.com/v1/audio-analysis/7G6deitW5uzYTj6gdpOy2y,4,,,1,216237,FALSE,https://api.spotify.com/v1/tracks/7G6deitW5uzYTj6gdpOy2y,I Need It - Instrumental,https://p.scdn.co/mp3-preview/9f52e4f0461955a3ea0a9bbc02f4eb79fca4b5f5?cid=fa302d336c68442a9c10250efda1f07a,9,track,spotify:track:7G6deitW5uzYTj6gdpOy2y,FALSE,https://open.spotify.com/track/7G6deitW5uzYTj6gdpOy2y,Me vs. Myself (Instrumental),F#,major,F# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.87,0.313,3,-8.03,0,0.161,0.276,0.848,0.112,0.859,144.975,0nhkmj9Yb4AngCxnTumbbN,https://api.spotify.com/v1/audio-analysis/0nhkmj9Yb4AngCxnTumbbN,4,,,1,176133,FALSE,https://api.spotify.com/v1/tracks/0nhkmj9Yb4AngCxnTumbbN,Ballin - Instrumental,https://p.scdn.co/mp3-preview/97f1b0c09ac151018b5d8de562b4510b3a79a71c?cid=fa302d336c68442a9c10250efda1f07a,10,track,spotify:track:0nhkmj9Yb4AngCxnTumbbN,FALSE,https://open.spotify.com/track/0nhkmj9Yb4AngCxnTumbbN,Me vs. Myself (Instrumental),D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.734,0.366,4,-8.946,0,0.051,0.0198,0.847,0.0674,0.254,128.027,1jms6rX8bfHNbAfArQiEhU,https://api.spotify.com/v1/audio-analysis/1jms6rX8bfHNbAfArQiEhU,4,,,1,180443,FALSE,https://api.spotify.com/v1/tracks/1jms6rX8bfHNbAfArQiEhU,Emotions - Instrumental,https://p.scdn.co/mp3-preview/e53bfada91330b5e463efbbcba09bd6674c8f0cd?cid=fa302d336c68442a9c10250efda1f07a,11,track,spotify:track:1jms6rX8bfHNbAfArQiEhU,FALSE,https://open.spotify.com/track/1jms6rX8bfHNbAfArQiEhU,Me vs. Myself (Instrumental),E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.68,0.519,4,-9.36,0,0.267,0.0575,0.843,0.109,0.272,192.07,5E6EG0G7mvZk6ack9bew7V,https://api.spotify.com/v1/audio-analysis/5E6EG0G7mvZk6ack9bew7V,4,,,1,181625,FALSE,https://api.spotify.com/v1/tracks/5E6EG0G7mvZk6ack9bew7V,Bounce Back - Instrumental,https://p.scdn.co/mp3-preview/930d82ed3129efe94f25f4a8e2fa37b878b16492?cid=fa302d336c68442a9c10250efda1f07a,12,track,spotify:track:5E6EG0G7mvZk6ack9bew7V,FALSE,https://open.spotify.com/track/5E6EG0G7mvZk6ack9bew7V,Me vs. Myself (Instrumental),E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.928,0.0682,3,-15.7,0,0.225,0.725,0.903,0.0971,0.173,100.929,65jWr0ky0ueqYFr7kdQjNU,https://api.spotify.com/v1/audio-analysis/65jWr0ky0ueqYFr7kdQjNU,4,,,1,234340,FALSE,https://api.spotify.com/v1/tracks/65jWr0ky0ueqYFr7kdQjNU,Come Here - Instrumental,https://p.scdn.co/mp3-preview/5a42561689b9e2cd63db35b65cf39b7a997b5977?cid=fa302d336c68442a9c10250efda1f07a,13,track,spotify:track:65jWr0ky0ueqYFr7kdQjNU,FALSE,https://open.spotify.com/track/65jWr0ky0ueqYFr7kdQjNU,Me vs. Myself (Instrumental),D#,minor,D# minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.843,0.482,0,-7.95,1,0.0679,0.164,0.785,0.0778,0.51,105.008,2pJwfyqphGcY4u3wqbvN7r,https://api.spotify.com/v1/audio-analysis/2pJwfyqphGcY4u3wqbvN7r,4,,,1,188371,FALSE,https://api.spotify.com/v1/tracks/2pJwfyqphGcY4u3wqbvN7r,Damn Homie (feat. Lil Durk) - Instrumental,https://p.scdn.co/mp3-preview/384869764913c8272251b6203f149b170576f071?cid=fa302d336c68442a9c10250efda1f07a,14,track,spotify:track:2pJwfyqphGcY4u3wqbvN7r,FALSE,https://open.spotify.com/track/2pJwfyqphGcY4u3wqbvN7r,Me vs. Myself (Instrumental),C,major,C major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.831,0.188,8,-11.87,1,0.0987,0.522,0.251,0.0698,0.464,92.501,3IUIYurYOpI2zQe4JhfRwT,https://api.spotify.com/v1/audio-analysis/3IUIYurYOpI2zQe4JhfRwT,4,,,1,129552,FALSE,https://api.spotify.com/v1/tracks/3IUIYurYOpI2zQe4JhfRwT,Friends With Benefits - Instrumental,https://p.scdn.co/mp3-preview/97a9bb0b51fe7da2062fc04b2a31d0cbe0579a66?cid=fa302d336c68442a9c10250efda1f07a,15,track,spotify:track:3IUIYurYOpI2zQe4JhfRwT,FALSE,https://open.spotify.com/track/3IUIYurYOpI2zQe4JhfRwT,Me vs. Myself (Instrumental),G#,major,G# major
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.704,0.544,4,-7.603,0,0.27,0.0308,0.827,0.128,0.144,182.033,7lGvSd9usr1sBxVmGBt6fV,https://api.spotify.com/v1/audio-analysis/7lGvSd9usr1sBxVmGBt6fV,4,,,1,148962,FALSE,https://api.spotify.com/v1/tracks/7lGvSd9usr1sBxVmGBt6fV,Chanelly (feat. Don Q) - Instrumental,https://p.scdn.co/mp3-preview/21bc01f9452e2d836497990bfdb99731ca27e10c?cid=fa302d336c68442a9c10250efda1f07a,16,track,spotify:track:7lGvSd9usr1sBxVmGBt6fV,FALSE,https://open.spotify.com/track/7lGvSd9usr1sBxVmGBt6fV,Me vs. Myself (Instrumental),E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.387,0.0696,5,-12.894,0,0.05,0.08,0.939,0.109,0.0769,89.684,6eNRWwkDLuZcvV4Z9xr1lT,https://api.spotify.com/v1/audio-analysis/6eNRWwkDLuZcvV4Z9xr1lT,4,,,1,154250,FALSE,https://api.spotify.com/v1/tracks/6eNRWwkDLuZcvV4Z9xr1lT,February - Instrumental,https://p.scdn.co/mp3-preview/1f2d299250e923d4c54faa4abfbdbdad1fa79e78?cid=fa302d336c68442a9c10250efda1f07a,17,track,spotify:track:6eNRWwkDLuZcvV4Z9xr1lT,FALSE,https://open.spotify.com/track/6eNRWwkDLuZcvV4Z9xr1lT,Me vs. Myself (Instrumental),F,minor,F minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.724,0.564,4,-6.922,0,0.0576,0.0391,0.617,0.121,0.29,147.981,56goGEkEbkm5xS7qX260RM,https://api.spotify.com/v1/audio-analysis/56goGEkEbkm5xS7qX260RM,4,,,1,184018,FALSE,https://api.spotify.com/v1/tracks/56goGEkEbkm5xS7qX260RM,Regular - Instrumental,https://p.scdn.co/mp3-preview/17f4907cecc8938baa45c7232b6b5a401a596897?cid=fa302d336c68442a9c10250efda1f07a,18,track,spotify:track:56goGEkEbkm5xS7qX260RM,FALSE,https://open.spotify.com/track/56goGEkEbkm5xS7qX260RM,Me vs. Myself (Instrumental),E,minor,E minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.616,0.639,7,-6.552,0,0.0783,0.331,0.663,0.106,0.253,89.997,0TPJ19JvGWs0ESn32T0Za4,https://api.spotify.com/v1/audio-analysis/0TPJ19JvGWs0ESn32T0Za4,4,,,1,170666,FALSE,https://api.spotify.com/v1/tracks/0TPJ19JvGWs0ESn32T0Za4,Soul Snatcher - Instrumental,https://p.scdn.co/mp3-preview/9104756ce1fbea8957a80b6e6abc0764d338214c?cid=fa302d336c68442a9c10250efda1f07a,19,track,spotify:track:0TPJ19JvGWs0ESn32T0Za4,FALSE,https://open.spotify.com/track/0TPJ19JvGWs0ESn32T0Za4,Me vs. Myself (Instrumental),G,minor,G minor
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,7f18LWnAfeGbVfozs2emR7,album,,2022-12-08,2022,day,0.664,0.0308,2,-14.036,0,0.0481,0.366,0.872,0.104,0.154,90.96,6Q6r0tG0z8ht6hi4KCmWE4,https://api.spotify.com/v1/audio-analysis/6Q6r0tG0z8ht6hi4KCmWE4,4,,,1,205702,FALSE,https://api.spotify.com/v1/tracks/6Q6r0tG0z8ht6hi4KCmWE4,24 Hours (feat. Lil Durk) - Instrumental,https://p.scdn.co/mp3-preview/f3e07e397a0ee220d16b6dd8b9689eb8469bcf7a?cid=fa302d336c68442a9c10250efda1f07a,20,track,spotify:track:6Q6r0tG0z8ht6hi4KCmWE4,FALSE,https://open.spotify.com/track/6Q6r0tG0z8ht6hi4KCmWE4,Me vs. Myself (Instrumental),D,minor,D minor
